"id","Target"
1474,"Graduate"
1475,"Graduate"
1476,"Graduate"
1477,"Graduate"
1478,"Graduate"
1479,"Enrolled"
1480,"Enrolled"
1481,"Graduate"
1482,"Enrolled"
1483,"Graduate"
1484,"Enrolled"
1485,"Enrolled"
1486,"Dropout"
1487,"Graduate"
1488,"Dropout"
1489,"Graduate"
1490,"Graduate"
1491,"Graduate"
1492,"Dropout"
1493,"Dropout"
1494,"Graduate"
1495,"Dropout"
1496,"Enrolled"
1497,"Dropout"
1498,"Enrolled"
1499,"Dropout"
1500,"Enrolled"
1501,"Graduate"
1502,"Graduate"
1503,"Graduate"
1504,"Graduate"
1505,"Enrolled"
1506,"Dropout"
1507,"Dropout"
1508,"Dropout"
1509,"Enrolled"
1510,"Enrolled"
1511,"Dropout"
1512,"Graduate"
1513,"Dropout"
1514,"Dropout"
1515,"Dropout"
1516,"Graduate"
1517,"Graduate"
1518,"Dropout"
1519,"Dropout"
1520,"Graduate"
1521,"Dropout"
1522,"Graduate"
1523,"Graduate"
1524,"Dropout"
1525,"Dropout"
1526,"Graduate"
1527,"Graduate"
1528,"Enrolled"
1529,"Graduate"
1530,"Dropout"
1531,"Enrolled"
1532,"Graduate"
1533,"Enrolled"
1534,"Dropout"
1535,"Graduate"
1536,"Graduate"
1537,"Dropout"
1538,"Graduate"
1539,"Enrolled"
1540,"Dropout"
1541,"Dropout"
1542,"Dropout"
1543,"Graduate"
1544,"Graduate"
1545,"Graduate"
1546,"Graduate"
1547,"Graduate"
1548,"Enrolled"
1549,"Dropout"
1550,"Dropout"
1551,"Graduate"
1552,"Graduate"
1553,"Dropout"
1554,"Graduate"
1555,"Graduate"
1556,"Dropout"
1557,"Dropout"
1558,"Enrolled"
1559,"Dropout"
1560,"Graduate"
1561,"Enrolled"
1562,"Graduate"
1563,"Graduate"
1564,"Graduate"
1565,"Enrolled"
1566,"Enrolled"
1567,"Dropout"
1568,"Graduate"
1569,"Enrolled"
1570,"Enrolled"
1571,"Dropout"
1572,"Dropout"
1573,"Graduate"
1574,"Enrolled"
1575,"Dropout"
1576,"Graduate"
1577,"Dropout"
1578,"Dropout"
1579,"Graduate"
1580,"Graduate"
1581,"Graduate"
1582,"Graduate"
1583,"Graduate"
1584,"Graduate"
1585,"Dropout"
1586,"Enrolled"
1587,"Enrolled"
1588,"Dropout"
1589,"Enrolled"
1590,"Dropout"
1591,"Dropout"
1592,"Graduate"
1593,"Dropout"
1594,"Dropout"
1595,"Dropout"
1596,"Dropout"
1597,"Dropout"
1598,"Dropout"
1599,"Graduate"
1600,"Dropout"
1601,"Graduate"
1602,"Dropout"
1603,"Dropout"
1604,"Graduate"
1605,"Dropout"
1606,"Graduate"
1607,"Dropout"
1608,"Dropout"
1609,"Graduate"
1610,"Graduate"
1611,"Graduate"
1612,"Graduate"
1613,"Graduate"
1614,"Graduate"
1615,"Dropout"
1616,"Enrolled"
1617,"Dropout"
1618,"Dropout"
1619,"Dropout"
1620,"Dropout"
1621,"Dropout"
1622,"Graduate"
1623,"Graduate"
1624,"Enrolled"
1625,"Dropout"
1626,"Enrolled"
1627,"Graduate"
1628,"Graduate"
1629,"Graduate"
1630,"Dropout"
1631,"Graduate"
1632,"Dropout"
1633,"Dropout"
1634,"Dropout"
1635,"Graduate"
1636,"Graduate"
1637,"Dropout"
1638,"Graduate"
1639,"Dropout"
1640,"Dropout"
1641,"Enrolled"
1642,"Graduate"
1643,"Graduate"
1644,"Dropout"
1645,"Graduate"
1646,"Graduate"
1647,"Graduate"
1648,"Graduate"
1649,"Graduate"
1650,"Graduate"
1651,"Enrolled"
1652,"Dropout"
1653,"Dropout"
1654,"Graduate"
1655,"Enrolled"
1656,"Graduate"
1657,"Graduate"
1658,"Dropout"
1659,"Dropout"
1660,"Enrolled"
1661,"Dropout"
1662,"Dropout"
1663,"Dropout"
1664,"Enrolled"
1665,"Enrolled"
1666,"Dropout"
1667,"Enrolled"
1668,"Dropout"
1669,"Graduate"
1670,"Graduate"
1671,"Graduate"
1672,"Graduate"
1673,"Graduate"
1674,"Graduate"
1675,"Dropout"
1676,"Graduate"
1677,"Graduate"
1678,"Graduate"
1679,"Dropout"
1680,"Enrolled"
1681,"Dropout"
1682,"Enrolled"
1683,"Enrolled"
1684,"Dropout"
1685,"Enrolled"
1686,"Graduate"
1687,"Graduate"
1688,"Graduate"
1689,"Graduate"
1690,"Dropout"
1691,"Graduate"
1692,"Graduate"
1693,"Dropout"
1694,"Enrolled"
1695,"Graduate"
1696,"Graduate"
1697,"Enrolled"
1698,"Enrolled"
1699,"Dropout"
1700,"Graduate"
1701,"Dropout"
1702,"Graduate"
1703,"Graduate"
1704,"Graduate"
1705,"Graduate"
1706,"Dropout"
1707,"Graduate"
1708,"Graduate"
1709,"Enrolled"
1710,"Dropout"
1711,"Dropout"
1712,"Graduate"
1713,"Graduate"
1714,"Dropout"
1715,"Enrolled"
1716,"Dropout"
1717,"Enrolled"
1718,"Graduate"
1719,"Graduate"
1720,"Graduate"
1721,"Dropout"
1722,"Graduate"
1723,"Graduate"
1724,"Graduate"
1725,"Dropout"
1726,"Dropout"
1727,"Dropout"
1728,"Enrolled"
1729,"Graduate"
1730,"Graduate"
1731,"Enrolled"
1732,"Graduate"
1733,"Dropout"
1734,"Enrolled"
1735,"Graduate"
1736,"Graduate"
1737,"Dropout"
1738,"Graduate"
1739,"Graduate"
1740,"Enrolled"
1741,"Dropout"
1742,"Graduate"
1743,"Graduate"
1744,"Graduate"
1745,"Enrolled"
1746,"Enrolled"
1747,"Graduate"
1748,"Graduate"
1749,"Enrolled"
1750,"Dropout"
1751,"Graduate"
1752,"Enrolled"
1753,"Graduate"
1754,"Dropout"
1755,"Graduate"
1756,"Dropout"
1757,"Graduate"
1758,"Graduate"
1759,"Graduate"
1760,"Graduate"
1761,"Dropout"
1762,"Enrolled"
1763,"Graduate"
1764,"Dropout"
1765,"Dropout"
1766,"Graduate"
1767,"Enrolled"
1768,"Enrolled"
1769,"Enrolled"
1770,"Graduate"
1771,"Graduate"
1772,"Enrolled"
1773,"Graduate"
1774,"Dropout"
1775,"Enrolled"
1776,"Dropout"
1777,"Enrolled"
1778,"Graduate"
1779,"Dropout"
1780,"Graduate"
1781,"Graduate"
1782,"Dropout"
1783,"Graduate"
1784,"Dropout"
1785,"Enrolled"
1786,"Graduate"
1787,"Dropout"
1788,"Dropout"
1789,"Graduate"
1790,"Graduate"
1791,"Dropout"
1792,"Graduate"
1793,"Dropout"
1794,"Dropout"
1795,"Dropout"
1796,"Dropout"
1797,"Dropout"
1798,"Graduate"
1799,"Dropout"
1800,"Dropout"
1801,"Graduate"
1802,"Dropout"
1803,"Graduate"
1804,"Dropout"
1805,"Graduate"
1806,"Enrolled"
1807,"Dropout"
1808,"Graduate"
1809,"Graduate"
1810,"Dropout"
1811,"Graduate"
1812,"Graduate"
1813,"Enrolled"
1814,"Graduate"
1815,"Dropout"
1816,"Graduate"
1817,"Enrolled"
1818,"Dropout"
1819,"Enrolled"
1820,"Graduate"
1821,"Dropout"
1822,"Graduate"
1823,"Enrolled"
1824,"Dropout"
1825,"Dropout"
1826,"Graduate"
1827,"Graduate"
1828,"Graduate"
1829,"Graduate"
1830,"Graduate"
1831,"Graduate"
1832,"Dropout"
1833,"Graduate"
1834,"Graduate"
1835,"Dropout"
1836,"Graduate"
1837,"Graduate"
1838,"Dropout"
1839,"Graduate"
1840,"Dropout"
1841,"Dropout"
1842,"Dropout"
1843,"Dropout"
1844,"Graduate"
1845,"Graduate"
1846,"Enrolled"
1847,"Graduate"
1848,"Dropout"
1849,"Graduate"
1850,"Graduate"
1851,"Dropout"
1852,"Dropout"
1853,"Graduate"
1854,"Dropout"
1855,"Graduate"
1856,"Graduate"
1857,"Enrolled"
1858,"Enrolled"
1859,"Graduate"
1860,"Dropout"
1861,"Dropout"
1862,"Dropout"
1863,"Dropout"
1864,"Dropout"
1865,"Enrolled"
1866,"Enrolled"
1867,"Enrolled"
1868,"Dropout"
1869,"Dropout"
1870,"Dropout"
1871,"Graduate"
1872,"Enrolled"
1873,"Enrolled"
1874,"Graduate"
1875,"Enrolled"
1876,"Dropout"
1877,"Graduate"
1878,"Graduate"
1879,"Enrolled"
1880,"Dropout"
1881,"Enrolled"
1882,"Dropout"
1883,"Dropout"
1884,"Dropout"
1885,"Graduate"
1886,"Dropout"
1887,"Enrolled"
1888,"Graduate"
1889,"Graduate"
1890,"Dropout"
1891,"Graduate"
1892,"Graduate"
1893,"Graduate"
1894,"Enrolled"
1895,"Graduate"
1896,"Dropout"
1897,"Enrolled"
1898,"Graduate"
1899,"Enrolled"
1900,"Graduate"
1901,"Enrolled"
1902,"Dropout"
1903,"Graduate"
1904,"Dropout"
1905,"Graduate"
1906,"Dropout"
1907,"Dropout"
1908,"Dropout"
1909,"Graduate"
1910,"Graduate"
1911,"Graduate"
1912,"Dropout"
1913,"Graduate"
1914,"Graduate"
1915,"Dropout"
1916,"Graduate"
1917,"Dropout"
1918,"Dropout"
1919,"Enrolled"
1920,"Enrolled"
1921,"Graduate"
1922,"Dropout"
1923,"Graduate"
1924,"Dropout"
1925,"Dropout"
1926,"Dropout"
1927,"Graduate"
1928,"Graduate"
1929,"Dropout"
1930,"Graduate"
1931,"Graduate"
1932,"Graduate"
1933,"Graduate"
1934,"Graduate"
1935,"Graduate"
1936,"Graduate"
1937,"Graduate"
1938,"Dropout"
1939,"Dropout"
1940,"Dropout"
1941,"Graduate"
1942,"Graduate"
1943,"Graduate"
1944,"Dropout"
1945,"Graduate"
1946,"Enrolled"
1947,"Graduate"
1948,"Dropout"
1949,"Graduate"
1950,"Graduate"
1951,"Enrolled"
1952,"Graduate"
1953,"Graduate"
1954,"Enrolled"
1955,"Graduate"
1956,"Dropout"
1957,"Dropout"
1958,"Graduate"
1959,"Graduate"
1960,"Graduate"
1961,"Graduate"
1962,"Graduate"
1963,"Dropout"
1964,"Enrolled"
1965,"Graduate"
1966,"Enrolled"
1967,"Dropout"
1968,"Graduate"
1969,"Enrolled"
1970,"Enrolled"
1971,"Dropout"
1972,"Graduate"
1973,"Dropout"
1974,"Enrolled"
1975,"Graduate"
1976,"Graduate"
1977,"Graduate"
1978,"Dropout"
1979,"Dropout"
1980,"Graduate"
1981,"Enrolled"
1982,"Dropout"
1983,"Graduate"
1984,"Enrolled"
1985,"Graduate"
1986,"Graduate"
1987,"Enrolled"
1988,"Dropout"
1989,"Graduate"
1990,"Enrolled"
1991,"Graduate"
1992,"Graduate"
1993,"Graduate"
1994,"Graduate"
1995,"Dropout"
1996,"Graduate"
1997,"Graduate"
1998,"Dropout"
1999,"Graduate"
2000,"Graduate"
2001,"Dropout"
2002,"Graduate"
2003,"Dropout"
2004,"Graduate"
2005,"Graduate"
2006,"Graduate"
2007,"Dropout"
2008,"Dropout"
2009,"Graduate"
2010,"Graduate"
2011,"Graduate"
2012,"Graduate"
2013,"Graduate"
2014,"Enrolled"
2015,"Graduate"
2016,"Dropout"
2017,"Graduate"
2018,"Dropout"
2019,"Graduate"
2020,"Graduate"
2021,"Enrolled"
2022,"Graduate"
2023,"Graduate"
2024,"Graduate"
2025,"Graduate"
2026,"Dropout"
2027,"Dropout"
2028,"Dropout"
2029,"Graduate"
2030,"Graduate"
2031,"Graduate"
2032,"Graduate"
2033,"Dropout"
2034,"Enrolled"
2035,"Graduate"
2036,"Graduate"
2037,"Graduate"
2038,"Dropout"
2039,"Enrolled"
2040,"Graduate"
2041,"Graduate"
2042,"Enrolled"
2043,"Dropout"
2044,"Dropout"
2045,"Dropout"
2046,"Dropout"
2047,"Dropout"
2048,"Graduate"
2049,"Graduate"
2050,"Dropout"
2051,"Graduate"
2052,"Dropout"
2053,"Graduate"
2054,"Dropout"
2055,"Dropout"
2056,"Graduate"
2057,"Graduate"
2058,"Graduate"
2059,"Enrolled"
2060,"Graduate"
2061,"Graduate"
2062,"Dropout"
2063,"Graduate"
2064,"Dropout"
2065,"Dropout"
2066,"Graduate"
2067,"Graduate"
2068,"Dropout"
2069,"Graduate"
2070,"Dropout"
2071,"Graduate"
2072,"Enrolled"
2073,"Graduate"
2074,"Enrolled"
2075,"Graduate"
2076,"Graduate"
2077,"Graduate"
2078,"Graduate"
2079,"Graduate"
2080,"Graduate"
2081,"Enrolled"
2082,"Dropout"
2083,"Dropout"
2084,"Graduate"
2085,"Dropout"
2086,"Dropout"
2087,"Graduate"
2088,"Graduate"
2089,"Graduate"
2090,"Graduate"
2091,"Enrolled"
2092,"Graduate"
2093,"Graduate"
2094,"Graduate"
2095,"Dropout"
2096,"Graduate"
2097,"Graduate"
2098,"Graduate"
2099,"Graduate"
2100,"Enrolled"
2101,"Dropout"
2102,"Enrolled"
2103,"Graduate"
2104,"Graduate"
2105,"Graduate"
2106,"Graduate"
2107,"Dropout"
2108,"Graduate"
2109,"Dropout"
2110,"Graduate"
2111,"Graduate"
2112,"Graduate"
2113,"Graduate"
2114,"Enrolled"
2115,"Graduate"
2116,"Dropout"
2117,"Graduate"
2118,"Dropout"
2119,"Graduate"
2120,"Enrolled"
2121,"Dropout"
2122,"Enrolled"
2123,"Enrolled"
2124,"Graduate"
2125,"Dropout"
2126,"Graduate"
2127,"Graduate"
2128,"Dropout"
2129,"Dropout"
2130,"Enrolled"
2131,"Enrolled"
2132,"Graduate"
2133,"Graduate"
2134,"Enrolled"
2135,"Graduate"
2136,"Dropout"
2137,"Dropout"
2138,"Graduate"
2139,"Enrolled"
2140,"Dropout"
2141,"Graduate"
2142,"Dropout"
2143,"Graduate"
2144,"Graduate"
2145,"Dropout"
2146,"Enrolled"
2147,"Enrolled"
2148,"Enrolled"
2149,"Graduate"
2150,"Graduate"
2151,"Graduate"
2152,"Dropout"
2153,"Graduate"
2154,"Graduate"
2155,"Dropout"
2156,"Enrolled"
2157,"Enrolled"
2158,"Dropout"
2159,"Graduate"
2160,"Dropout"
2161,"Graduate"
2162,"Graduate"
2163,"Dropout"
2164,"Graduate"
2165,"Enrolled"
2166,"Graduate"
2167,"Graduate"
2168,"Dropout"
2169,"Graduate"
2170,"Graduate"
2171,"Dropout"
2172,"Graduate"
2173,"Graduate"
2174,"Graduate"
2175,"Dropout"
2176,"Graduate"
2177,"Graduate"
2178,"Graduate"
2179,"Graduate"
2180,"Graduate"
2181,"Enrolled"
2182,"Graduate"
2183,"Enrolled"
2184,"Graduate"
2185,"Dropout"
2186,"Dropout"
2187,"Graduate"
2188,"Graduate"
2189,"Graduate"
2190,"Graduate"
2191,"Dropout"
2192,"Dropout"
2193,"Dropout"
2194,"Graduate"
2195,"Enrolled"
2196,"Graduate"
2197,"Dropout"
2198,"Enrolled"
2199,"Enrolled"
2200,"Graduate"
2201,"Dropout"
2202,"Dropout"
2203,"Graduate"
2204,"Dropout"
2205,"Enrolled"
2206,"Graduate"
2207,"Enrolled"
2208,"Enrolled"
2209,"Graduate"
2210,"Enrolled"
2211,"Dropout"
2212,"Dropout"
2213,"Graduate"
2214,"Graduate"
2215,"Dropout"
2216,"Graduate"
2217,"Enrolled"
2218,"Enrolled"
2219,"Dropout"
2220,"Graduate"
2221,"Dropout"
2222,"Graduate"
2223,"Dropout"
2224,"Graduate"
2225,"Enrolled"
2226,"Enrolled"
2227,"Graduate"
2228,"Dropout"
2229,"Graduate"
2230,"Graduate"
2231,"Dropout"
2232,"Graduate"
2233,"Graduate"
2234,"Enrolled"
2235,"Dropout"
2236,"Graduate"
2237,"Enrolled"
2238,"Graduate"
2239,"Enrolled"
2240,"Dropout"
2241,"Dropout"
2242,"Dropout"
2243,"Dropout"
2244,"Dropout"
2245,"Dropout"
2246,"Graduate"
2247,"Dropout"
2248,"Dropout"
2249,"Dropout"
2250,"Graduate"
2251,"Dropout"
2252,"Enrolled"
2253,"Graduate"
2254,"Dropout"
2255,"Enrolled"
2256,"Graduate"
2257,"Enrolled"
2258,"Dropout"
2259,"Graduate"
2260,"Enrolled"
2261,"Graduate"
2262,"Graduate"
2263,"Graduate"
2264,"Dropout"
2265,"Graduate"
2266,"Graduate"
2267,"Graduate"
2268,"Graduate"
2269,"Graduate"
2270,"Enrolled"
2271,"Dropout"
2272,"Graduate"
2273,"Graduate"
2274,"Dropout"
2275,"Graduate"
2276,"Dropout"
2277,"Graduate"
2278,"Graduate"
2279,"Graduate"
2280,"Dropout"
2281,"Dropout"
2282,"Enrolled"
2283,"Graduate"
2284,"Enrolled"
2285,"Graduate"
2286,"Graduate"
2287,"Graduate"
2288,"Dropout"
2289,"Graduate"
2290,"Dropout"
2291,"Graduate"
2292,"Graduate"
2293,"Enrolled"
2294,"Graduate"
2295,"Graduate"
2296,"Graduate"
2297,"Graduate"
2298,"Graduate"
2299,"Dropout"
2300,"Graduate"
2301,"Enrolled"
2302,"Dropout"
2303,"Dropout"
2304,"Dropout"
2305,"Graduate"
2306,"Enrolled"
2307,"Dropout"
2308,"Graduate"
2309,"Enrolled"
2310,"Graduate"
2311,"Dropout"
2312,"Dropout"
2313,"Graduate"
2314,"Graduate"
2315,"Graduate"
2316,"Enrolled"
2317,"Graduate"
2318,"Dropout"
2319,"Graduate"
2320,"Dropout"
2321,"Graduate"
2322,"Graduate"
2323,"Enrolled"
2324,"Graduate"
2325,"Graduate"
2326,"Enrolled"
2327,"Dropout"
2328,"Dropout"
2329,"Enrolled"
2330,"Enrolled"
2331,"Graduate"
2332,"Graduate"
2333,"Enrolled"
2334,"Dropout"
2335,"Dropout"
2336,"Graduate"
2337,"Dropout"
2338,"Graduate"
2339,"Enrolled"
2340,"Graduate"
2341,"Graduate"
2342,"Graduate"
2343,"Enrolled"
2344,"Dropout"
2345,"Graduate"
2346,"Graduate"
2347,"Graduate"
2348,"Graduate"
2349,"Graduate"
2350,"Graduate"
2351,"Graduate"
2352,"Enrolled"
2353,"Dropout"
2354,"Dropout"
2355,"Graduate"
2356,"Dropout"
2357,"Enrolled"
2358,"Dropout"
2359,"Dropout"
2360,"Graduate"
2361,"Graduate"
2362,"Enrolled"
2363,"Graduate"
2364,"Enrolled"
2365,"Dropout"
2366,"Enrolled"
2367,"Dropout"
2368,"Graduate"
2369,"Graduate"
2370,"Graduate"
2371,"Graduate"
2372,"Dropout"
2373,"Graduate"
2374,"Graduate"
2375,"Dropout"
2376,"Dropout"
2377,"Graduate"
2378,"Enrolled"
2379,"Graduate"
2380,"Graduate"
2381,"Graduate"
2382,"Graduate"
2383,"Dropout"
2384,"Dropout"
2385,"Graduate"
2386,"Graduate"
2387,"Graduate"
2388,"Dropout"
2389,"Graduate"
2390,"Graduate"
2391,"Dropout"
2392,"Graduate"
2393,"Graduate"
2394,"Graduate"
2395,"Graduate"
2396,"Dropout"
2397,"Dropout"
2398,"Graduate"
2399,"Graduate"
2400,"Graduate"
2401,"Graduate"
2402,"Graduate"
2403,"Dropout"
2404,"Dropout"
2405,"Graduate"
2406,"Dropout"
2407,"Enrolled"
2408,"Graduate"
2409,"Graduate"
2410,"Dropout"
2411,"Dropout"
2412,"Dropout"
2413,"Dropout"
2414,"Graduate"
2415,"Dropout"
2416,"Dropout"
2417,"Dropout"
2418,"Enrolled"
2419,"Enrolled"
2420,"Dropout"
2421,"Graduate"
2422,"Enrolled"
2423,"Graduate"
2424,"Dropout"
2425,"Graduate"
2426,"Graduate"
2427,"Enrolled"
2428,"Graduate"
2429,"Dropout"
2430,"Dropout"
2431,"Graduate"
2432,"Graduate"
2433,"Dropout"
2434,"Graduate"
2435,"Graduate"
2436,"Enrolled"
2437,"Dropout"
2438,"Dropout"
2439,"Dropout"
2440,"Enrolled"
2441,"Enrolled"
2442,"Enrolled"
2443,"Dropout"
2444,"Enrolled"
2445,"Graduate"
2446,"Enrolled"
2447,"Dropout"
2448,"Enrolled"
2449,"Graduate"
2450,"Graduate"
2451,"Dropout"
2452,"Dropout"
2453,"Enrolled"
2454,"Graduate"
2455,"Graduate"
2456,"Enrolled"
2457,"Graduate"
2458,"Enrolled"
2459,"Enrolled"
2460,"Graduate"
2461,"Enrolled"
2462,"Dropout"
2463,"Graduate"
2464,"Graduate"
2465,"Dropout"
2466,"Graduate"
2467,"Enrolled"
2468,"Dropout"
2469,"Enrolled"
2470,"Graduate"
2471,"Graduate"
2472,"Graduate"
2473,"Enrolled"
2474,"Dropout"
2475,"Enrolled"
2476,"Graduate"
2477,"Dropout"
2478,"Graduate"
2479,"Graduate"
2480,"Enrolled"
2481,"Dropout"
2482,"Enrolled"
2483,"Graduate"
2484,"Graduate"
2485,"Graduate"
2486,"Enrolled"
2487,"Dropout"
2488,"Graduate"
2489,"Graduate"
2490,"Enrolled"
2491,"Graduate"
2492,"Dropout"
2493,"Dropout"
2494,"Enrolled"
2495,"Dropout"
2496,"Graduate"
2497,"Graduate"
2498,"Graduate"
2499,"Dropout"
2500,"Graduate"
2501,"Graduate"
2502,"Graduate"
2503,"Graduate"
2504,"Dropout"
2505,"Graduate"
2506,"Enrolled"
2507,"Graduate"
2508,"Graduate"
2509,"Graduate"
2510,"Dropout"
2511,"Graduate"
2512,"Dropout"
2513,"Dropout"
2514,"Enrolled"
2515,"Graduate"
2516,"Dropout"
2517,"Dropout"
2518,"Dropout"
2519,"Graduate"
2520,"Graduate"
2521,"Dropout"
2522,"Dropout"
2523,"Dropout"
2524,"Dropout"
2525,"Graduate"
2526,"Graduate"
2527,"Graduate"
2528,"Dropout"
2529,"Graduate"
2530,"Graduate"
2531,"Dropout"
2532,"Dropout"
2533,"Graduate"
2534,"Graduate"
2535,"Graduate"
2536,"Dropout"
2537,"Dropout"
2538,"Graduate"
2539,"Enrolled"
2540,"Graduate"
2541,"Enrolled"
2542,"Graduate"
2543,"Graduate"
2544,"Graduate"
2545,"Enrolled"
2546,"Enrolled"
2547,"Graduate"
2548,"Dropout"
2549,"Graduate"
2550,"Dropout"
2551,"Graduate"
2552,"Dropout"
2553,"Graduate"
2554,"Enrolled"
2555,"Dropout"
2556,"Graduate"
2557,"Graduate"
2558,"Enrolled"
2559,"Graduate"
2560,"Graduate"
2561,"Dropout"
2562,"Dropout"
2563,"Graduate"
2564,"Enrolled"
2565,"Graduate"
2566,"Enrolled"
2567,"Graduate"
2568,"Dropout"
2569,"Dropout"
2570,"Dropout"
2571,"Enrolled"
2572,"Dropout"
2573,"Graduate"
2574,"Graduate"
2575,"Dropout"
2576,"Enrolled"
2577,"Dropout"
2578,"Enrolled"
2579,"Graduate"
2580,"Graduate"
2581,"Graduate"
2582,"Graduate"
2583,"Dropout"
2584,"Graduate"
2585,"Graduate"
2586,"Graduate"
2587,"Graduate"
2588,"Enrolled"
2589,"Enrolled"
2590,"Graduate"
2591,"Dropout"
2592,"Enrolled"
2593,"Dropout"
2594,"Enrolled"
2595,"Graduate"
2596,"Dropout"
2597,"Dropout"
2598,"Graduate"
2599,"Graduate"
2600,"Graduate"
2601,"Graduate"
2602,"Graduate"
2603,"Dropout"
2604,"Enrolled"
2605,"Dropout"
2606,"Graduate"
2607,"Graduate"
2608,"Dropout"
2609,"Dropout"
2610,"Dropout"
2611,"Enrolled"
2612,"Graduate"
2613,"Graduate"
2614,"Dropout"
2615,"Enrolled"
2616,"Graduate"
2617,"Graduate"
2618,"Enrolled"
2619,"Graduate"
2620,"Dropout"
2621,"Enrolled"
2622,"Dropout"
2623,"Graduate"
2624,"Dropout"
2625,"Dropout"
2626,"Graduate"
2627,"Dropout"
2628,"Dropout"
2629,"Graduate"
2630,"Graduate"
2631,"Graduate"
2632,"Dropout"
2633,"Graduate"
2634,"Graduate"
2635,"Graduate"
2636,"Graduate"
2637,"Graduate"
2638,"Graduate"
2639,"Dropout"
2640,"Dropout"
2641,"Graduate"
2642,"Dropout"
2643,"Dropout"
2644,"Enrolled"
2645,"Graduate"
2646,"Graduate"
2647,"Dropout"
2648,"Graduate"
2649,"Dropout"
2650,"Dropout"
2651,"Dropout"
2652,"Graduate"
2653,"Graduate"
2654,"Enrolled"
2655,"Graduate"
2656,"Graduate"
2657,"Enrolled"
2658,"Graduate"
2659,"Graduate"
2660,"Graduate"
2661,"Dropout"
2662,"Enrolled"
2663,"Graduate"
2664,"Enrolled"
2665,"Graduate"
2666,"Graduate"
2667,"Dropout"
2668,"Dropout"
2669,"Graduate"
2670,"Dropout"
2671,"Enrolled"
2672,"Graduate"
2673,"Enrolled"
2674,"Graduate"
2675,"Enrolled"
2676,"Graduate"
2677,"Dropout"
2678,"Graduate"
2679,"Graduate"
2680,"Graduate"
2681,"Dropout"
2682,"Graduate"
2683,"Enrolled"
2684,"Dropout"
2685,"Dropout"
2686,"Graduate"
2687,"Dropout"
2688,"Graduate"
2689,"Graduate"
2690,"Graduate"
2691,"Graduate"
2692,"Graduate"
2693,"Graduate"
2694,"Dropout"
2695,"Dropout"
2696,"Graduate"
2697,"Graduate"
2698,"Graduate"
2699,"Dropout"
2700,"Graduate"
2701,"Enrolled"
2702,"Dropout"
2703,"Graduate"
2704,"Graduate"
2705,"Graduate"
2706,"Dropout"
2707,"Dropout"
2708,"Dropout"
2709,"Dropout"
2710,"Graduate"
2711,"Enrolled"
2712,"Dropout"
2713,"Dropout"
2714,"Dropout"
2715,"Graduate"
2716,"Graduate"
2717,"Dropout"
2718,"Dropout"
2719,"Dropout"
2720,"Graduate"
2721,"Graduate"
2722,"Graduate"
2723,"Graduate"
2724,"Graduate"
2725,"Graduate"
2726,"Dropout"
2727,"Graduate"
2728,"Enrolled"
2729,"Dropout"
2730,"Graduate"
2731,"Dropout"
2732,"Graduate"
2733,"Dropout"
2734,"Graduate"
2735,"Dropout"
2736,"Graduate"
2737,"Dropout"
2738,"Graduate"
2739,"Graduate"
2740,"Enrolled"
2741,"Graduate"
2742,"Dropout"
2743,"Enrolled"
2744,"Graduate"
2745,"Graduate"
2746,"Dropout"
2747,"Dropout"
2748,"Graduate"
2749,"Dropout"
2750,"Graduate"
2751,"Graduate"
2752,"Graduate"
2753,"Dropout"
2754,"Dropout"
2755,"Graduate"
2756,"Dropout"
2757,"Enrolled"
2758,"Dropout"
2759,"Graduate"
2760,"Graduate"
2761,"Enrolled"
2762,"Dropout"
2763,"Graduate"
2764,"Dropout"
2765,"Dropout"
2766,"Graduate"
2767,"Dropout"
2768,"Graduate"
2769,"Dropout"
2770,"Graduate"
2771,"Graduate"
2772,"Graduate"
2773,"Dropout"
2774,"Graduate"
2775,"Dropout"
2776,"Graduate"
2777,"Dropout"
2778,"Enrolled"
2779,"Graduate"
2780,"Graduate"
2781,"Graduate"
2782,"Graduate"
2783,"Dropout"
2784,"Graduate"
2785,"Dropout"
2786,"Dropout"
2787,"Dropout"
2788,"Dropout"
2789,"Graduate"
2790,"Graduate"
2791,"Dropout"
2792,"Graduate"
2793,"Graduate"
2794,"Graduate"
2795,"Graduate"
2796,"Dropout"
2797,"Graduate"
2798,"Graduate"
2799,"Dropout"
2800,"Graduate"
2801,"Graduate"
2802,"Graduate"
2803,"Dropout"
2804,"Graduate"
2805,"Dropout"
2806,"Graduate"
2807,"Graduate"
2808,"Dropout"
2809,"Graduate"
2810,"Graduate"
2811,"Dropout"
2812,"Enrolled"
2813,"Enrolled"
2814,"Enrolled"
2815,"Enrolled"
2816,"Graduate"
2817,"Graduate"
2818,"Dropout"
2819,"Dropout"
2820,"Graduate"
2821,"Graduate"
2822,"Dropout"
2823,"Graduate"
2824,"Graduate"
2825,"Graduate"
2826,"Graduate"
2827,"Graduate"
2828,"Dropout"
2829,"Graduate"
2830,"Graduate"
2831,"Dropout"
2832,"Enrolled"
2833,"Dropout"
2834,"Dropout"
2835,"Graduate"
2836,"Graduate"
2837,"Graduate"
2838,"Graduate"
2839,"Graduate"
2840,"Dropout"
2841,"Graduate"
2842,"Graduate"
2843,"Enrolled"
2844,"Enrolled"
2845,"Enrolled"
2846,"Dropout"
2847,"Dropout"
2848,"Enrolled"
